id	eventId	documentCode	messagePayload	subEventType	fullResults	extended_info	match_card
4072619	2694	TTEWSINGLES-----------RND3000800----------		Women Singles	OFFICIAL		
4072012	2694	TTEMDOUBLES-----------RND2000300----------		Men Doubles	OFFICIAL		
4071983	2694	TTEMDOUBLES-----------RND2000200----------		Men Doubles	OFFICIAL		
4071890	2694	TTEMDOUBLES-----------RND2000100----------		Men Doubles	OFFICIAL		
4071386	2694	TTEWDOUBLES-----------RND2000100----------		Women Doubles	OFFICIAL		
4071325	2694	TTEMSINGLES-----------RND2000600----------		Men Singles	OFFICIAL		
4071121	2694	TTEWDOUBLES-----------RND2000400----------		Women Doubles	OFFICIAL		
4070923	2694	TTEWDOUBLES-----------RND2000200----------		Women Doubles	OFFICIAL		
4070836	2694	TTEWDOUBLES-----------RND2000300----------		Women Doubles	OFFICIAL		
4070684	2694	TTEMSINGLES-----------RND2001600----------		Men Singles	OFFICIAL		
4070333	2694	TTEWSINGLES-----------RND2001500----------		Women Singles	OFFICIAL		
4070300	2694	TTEMSINGLES-----------RND2000500----------		Men Singles	OFFICIAL		
4070133	2694	TTEMSINGLES-----------RND2001300----------		Men Singles	OFFICIAL		
4069663	2694	TTEWSINGLES-----------RND2001600----------		Women Singles	OFFICIAL		
4069585	2694	TTEMSINGLES-----------RND2001100----------		Men Singles	OFFICIAL		
4069319	2694	TTEWSINGLES-----------RND2001400----------		Women Singles	OFFICIAL		
4069300	2694	TTEWSINGLES-----------RND2001000----------		Women Singles	OFFICIAL		
4068585	2694	TTEMSINGLES-----------RND2001500----------		Men Singles	OFFICIAL		
4068577	2694	TTEWSINGLES-----------RND2000900----------		Women Singles	OFFICIAL		
4068527	2694	TTEMSINGLES-----------RND2000700----------		Men Singles	OFFICIAL		
4068523	2694	TTEMSINGLES-----------RND2001000----------		Men Singles	OFFICIAL		
4067844	2694	TTEWSINGLES-----------RND2001300----------		Women Singles	OFFICIAL		
4067825	2694	TTEWSINGLES-----------RND2001200----------		Women Singles	OFFICIAL		
4067812	2694	TTEMSINGLES-----------RND2001400----------		Men Singles	OFFICIAL		
4067665	2694	TTEWSINGLES-----------RND2000500----------		Women Singles	OFFICIAL		
4067181	2694	TTEMSINGLES-----------RND2000800----------		Men Singles	OFFICIAL		
4067036	2694	TTEWSINGLES-----------RND2000800----------		Women Singles	OFFICIAL		
4067015	2694	TTEMSINGLES-----------RND2001200----------		Men Singles	OFFICIAL		
4066982	2694	TTEWSINGLES-----------RND2000700----------		Women Singles	OFFICIAL		
4066846	2694	TTEMSINGLES-----------RND2000900----------		Men Singles	OFFICIAL		
4066280	2694	TTEWSINGLES-----------RND2000600----------		Women Singles	OFFICIAL		
4065977	2694	TTEWSINGLES-----------RND2001100----------		Women Singles	OFFICIAL		
4065906	2694	TTEMSINGLES-----------RND2000100----------		Men Singles	OFFICIAL		
4065729	2694	TTEMSINGLES-----------RND2000400----------		Men Singles	OFFICIAL		
4065454	2694	TTEMSINGLES-----------RND2000200----------		Men Singles	OFFICIAL		
4065357	2694	TTEMSINGLES-----------RND2000300----------		Men Singles	OFFICIAL		
4064730	2694	TTEWSINGLES-----------RND2000300----------		Women Singles	OFFICIAL		
4064589	2694	TTEWSINGLES-----------RND2000400----------		Women Singles	OFFICIAL		
4064563	2694	TTEWSINGLES-----------RND2000200----------		Women Singles	OFFICIAL		
4064419	2694	TTEWSINGLES-----------RND2000100----------		Women Singles	OFFICIAL		
4063853	2694	TTEXDOUBLES-----------RND2000300----------		Mixed Doubles	OFFICIAL		
4063793	2694	TTEXDOUBLES-----------RND2000100----------		Mixed Doubles	OFFICIAL		
4063765	2694	TTEXDOUBLES-----------RND2000200----------		Mixed Doubles	OFFICIAL		
4063214	2694	TTEWSINGLES-----------RND1001600----------		Women Singles	OFFICIAL		
4063184	2694	TTEWSINGLES-----------RND1001400----------		Women Singles	OFFICIAL		
4063138	2694	TTEWSINGLES-----------RND1003100----------		Women Singles	OFFICIAL		
4062962	2694	TTEWSINGLES-----------RND1002400----------		Women Singles	OFFICIAL		
4062703	2694	TTEMSINGLES-----------RND1002000----------		Men Singles	OFFICIAL		
4062513	2694	TTEMSINGLES-----------RND1002700----------		Men Singles	OFFICIAL		
4062352	2694	TTEMSINGLES-----------RND1003100----------		Men Singles	OFFICIAL		
4062338	2694	TTEMSINGLES-----------RND1002800----------		Men Singles	OFFICIAL		
4061516	2694	TTEWSINGLES-----------RND1001300----------		Women Singles	OFFICIAL		
4061354	2694	TTEMSINGLES-----------RND1000700----------		Men Singles	OFFICIAL		
4061327	2694	TTEWSINGLES-----------RND1001800----------		Women Singles	OFFICIAL		
4061240	2694	TTEWSINGLES-----------RND1001000----------		Women Singles	OFFICIAL		
4061015	2694	TTEMSINGLES-----------RND1002400----------		Men Singles	OFFICIAL		
4060700	2694	TTEMSINGLES-----------RND1002500----------		Men Singles	OFFICIAL		
4060604	2694	TTEMSINGLES-----------RND1002100----------		Men Singles	OFFICIAL		
4060463	2694	TTEWSINGLES-----------RND1000600----------		Women Singles	OFFICIAL		
4060311	2694	TTEWSINGLES-----------RND1001100----------		Women Singles	OFFICIAL		
4060128	2694	TTEWSINGLES-----------RND1003000----------		Women Singles	OFFICIAL		
4060109	2694	TTEXDOUBLES-----------RND2000400----------		Mixed Doubles	OFFICIAL		
4060090	2694	TTEWSINGLES-----------RND1002500----------		Women Singles	OFFICIAL		
4059964	2694	TTEWSINGLES-----------RND1002000----------		Women Singles	OFFICIAL		
4059528	2694	TTEMSINGLES-----------RND1003200----------		Men Singles	OFFICIAL		
4059298	2694	TTEMSINGLES-----------RND1002300----------		Men Singles	OFFICIAL		
4059239	2694	TTEMSINGLES-----------RND1001300----------		Men Singles	OFFICIAL		
4058819	2694	TTEMSINGLES-----------RND1003000----------		Men Singles	OFFICIAL		
4058699	2694	TTEWSINGLES-----------RND1002900----------		Women Singles	OFFICIAL		
4058557	2694	TTEMDOUBLES-----------RND2000400----------		Men Doubles	OFFICIAL		
4058379	2694	TTEWSINGLES-----------RND1002700----------		Women Singles	OFFICIAL		
4058269	2694	TTEWSINGLES-----------RND1000300----------		Women Singles	OFFICIAL		
4058240	2694	TTEWSINGLES-----------RND1002600----------		Women Singles	OFFICIAL		
4057746	2694	TTEMSINGLES-----------RND1001000----------		Men Singles	OFFICIAL		
4057705	2694	TTEMSINGLES-----------RND1001100----------		Men Singles	OFFICIAL		
4057702	2694	TTEMSINGLES-----------RND1002200----------		Men Singles	OFFICIAL		
4057479	2694	TTEMSINGLES-----------RND1002900----------		Men Singles	OFFICIAL		
4057085	2694	TTEWSINGLES-----------RND1002100----------		Women Singles	OFFICIAL		
4056778	2694	TTEWSINGLES-----------RND1000900----------		Women Singles	OFFICIAL		
4056764	2694	TTEWSINGLES-----------RND1003200----------		Women Singles	OFFICIAL		
4056510	2694	TTEWSINGLES-----------RND1002800----------		Women Singles	OFFICIAL		
4056099	2694	TTEMDOUBLES-----------RND1000200----------		Men Doubles	OFFICIAL		
4055814	2694	TTEWDOUBLES-----------RND1000800----------		Women Doubles	OFFICIAL		
4055641	2694	TTEWDOUBLES-----------RND1000400----------		Women Doubles	OFFICIAL		
4055618	2694	TTEWDOUBLES-----------RND1000300----------		Women Doubles	OFFICIAL		
4055549	2694	TTEWDOUBLES-----------RND1000500----------		Women Doubles	OFFICIAL		
4055516	2694	TTEWDOUBLES-----------RND1000200----------		Women Doubles	OFFICIAL		
4054887	2694	TTEWDOUBLES-----------RND1000700----------		Women Doubles	OFFICIAL		
4054840	2694	TTEMSINGLES-----------RND1000100----------		Men Singles	OFFICIAL		
4054773	2694	TTEWDOUBLES-----------RND1000100----------		Women Doubles	OFFICIAL		
4054491	2694	TTEWDOUBLES-----------RND1000600----------		Women Doubles	OFFICIAL		
4054383	2694	TTEMSINGLES-----------RND1002600----------		Men Singles	OFFICIAL		
4053980	2694	TTEMSINGLES-----------RND1000200----------		Men Singles	OFFICIAL		
4053909	2694	TTEMSINGLES-----------RND1001500----------		Men Singles	OFFICIAL		
4053886	2694	TTEWSINGLES-----------RND1001900----------		Women Singles	OFFICIAL		
4053422	2694	TTEWSINGLES-----------RND1002200----------		Women Singles	OFFICIAL		
4053343	2694	TTEWSINGLES-----------RND1000500----------		Women Singles	OFFICIAL		
4053046	2694	TTEWSINGLES-----------RND1001700----------		Women Singles	OFFICIAL		
4052748	2694	TTEMSINGLES-----------RND1001700----------		Men Singles	OFFICIAL		
4052697	2694	TTEMSINGLES-----------RND1001800----------		Men Singles	OFFICIAL		
4052618	2694	TTEMSINGLES-----------RND1001200----------		Men Singles	OFFICIAL		
4052294	2694	TTEMSINGLES-----------RND1000600----------		Men Singles	OFFICIAL		
4051994	2694	TTEMSINGLES-----------RND1001400----------		Men Singles	OFFICIAL		
4051984	2694	TTEMSINGLES-----------RND1001600----------		Men Singles	OFFICIAL		
4051805	2694	TTEMSINGLES-----------RND1001900----------		Men Singles	OFFICIAL		
4051668	2694	TTEMSINGLES-----------RND1000900----------		Men Singles	OFFICIAL		
4051467	2694	TTEWSINGLES-----------RND1002300----------		Women Singles	OFFICIAL		
4051169	2694	TTEWSINGLES-----------RND1001200----------		Women Singles	OFFICIAL		
4050986	2694	TTEWSINGLES-----------RND1000700----------		Women Singles	OFFICIAL		
4050798	2694	TTEWSINGLES-----------RND1000800----------		Women Singles	OFFICIAL		
4050628	2694	TTEMSINGLES-----------RND1000400----------		Men Singles	OFFICIAL		
4050338	2694	TTEMSINGLES-----------RND1000300----------		Men Singles	OFFICIAL		
4050306	2694	TTEMSINGLES-----------RND1000500----------		Men Singles	OFFICIAL		
4050205	2694	TTEMSINGLES-----------RND1000800----------		Men Singles	OFFICIAL		
4049630	2694	TTEWSINGLES-----------RND1001500----------		Women Singles	OFFICIAL		
4049626	2694	TTEWSINGLES-----------RND1000400----------		Women Singles	OFFICIAL		
4049173	2694	TTEWSINGLES-----------RND1000100----------		Women Singles	OFFICIAL		
4049148	2694	TTEWSINGLES-----------RND1000200----------		Women Singles	OFFICIAL		
4048619	2694	TTEXDOUBLES-----------RND1000700----------		Mixed Doubles	OFFICIAL		
4048568	2694	TTEXDOUBLES-----------RND1000400----------		Mixed Doubles	OFFICIAL		
4048514	2694	TTEXDOUBLES-----------RND1000600----------		Mixed Doubles	OFFICIAL		
4048417	2694	TTEXDOUBLES-----------RND1000100----------		Mixed Doubles	OFFICIAL		
4047852	2694	TTEXDOUBLES-----------RND1000200----------		Mixed Doubles	OFFICIAL		
4047817	2694	TTEXDOUBLES-----------RND1000500----------		Mixed Doubles	OFFICIAL		
4047699	2694	TTEXDOUBLES-----------RND1000800----------		Mixed Doubles	OFFICIAL		
4047591	2694	TTEXDOUBLES-----------RND1000300----------		Mixed Doubles	OFFICIAL		
3471654	2695	TTEMDOUBLES-----------FNL-000100----------		Men Doubles	OFFICIAL		
3471529	2695	TTEWDOUBLES-----------FNL-000100----------		Women Doubles	OFFICIAL		
3471369	2695	TTEMSINGLES-----------FNL-000100----------		Men Singles	OFFICIAL		
3470960	2695	TTEWSINGLES-----------FNL-000100----------		Women Singles	OFFICIAL		
3470710	2695	TTEMSINGLES-----------SFNL000100----------		Men Singles	OFFICIAL		
3470545	2695	TTEWSINGLES-----------SFNL000100----------		Women Singles	OFFICIAL		
3470312	2695	TTEMSINGLES-----------SFNL000200----------		Men Singles	OFFICIAL		
3470155	2695	TTEWSINGLES-----------SFNL000200----------		Women Singles	OFFICIAL		
3469965	2695	TTEXDOUBLES-----------FNL-000100----------		Mixed Doubles	OFFICIAL		
3469711	2695	TTEMSINGLES-----------QFNL000300----------		Men Singles	OFFICIAL		
3469498	2695	TTEWSINGLES-----------QFNL000200----------		Women Singles	OFFICIAL		
3469295	2695	TTEMSINGLES-----------QFNL000400----------		Men Singles	OFFICIAL		
3469080	2695	TTEWSINGLES-----------QFNL000100----------		Women Singles	OFFICIAL		
3468877	2695	TTEMSINGLES-----------QFNL000200----------		Men Singles	OFFICIAL		
3468717	2695	TTEWSINGLES-----------QFNL000300----------		Women Singles	OFFICIAL		
3468548	2695	TTEMSINGLES-----------QFNL000100----------		Men Singles	OFFICIAL		
3468283	2695	TTEWSINGLES-----------QFNL000400----------		Women Singles	OFFICIAL		
3468049	2695	TTEMSINGLES-----------8FNL000700----------		Men Singles	OFFICIAL		
3467819	2695	TTEWSINGLES-----------8FNL000300----------		Women Singles	OFFICIAL		
3467647	2695	TTEMSINGLES-----------8FNL000800----------		Men Singles	OFFICIAL		
3467455	2695	TTEWSINGLES-----------8FNL000100----------		Women Singles	OFFICIAL		
3467306	2695	TTEMSINGLES-----------8FNL000300----------		Men Singles	OFFICIAL		
3467170	2695	TTEWSINGLES-----------8FNL000200----------		Women Singles	OFFICIAL		
3466977	2695	TTEMSINGLES-----------8FNL000600----------		Men Singles	OFFICIAL		
3466725	2695	TTEWSINGLES-----------8FNL000600----------		Women Singles	OFFICIAL		
3466575	2695	TTEMSINGLES-----------8FNL000500----------		Men Singles	OFFICIAL		
3466401	2695	TTEWSINGLES-----------8FNL000800----------		Women Singles	OFFICIAL		
3466276	2695	TTEMDOUBLES-----------SFNL000200----------		Men Doubles	OFFICIAL		
3466215	2695	TTEWDOUBLES-----------SFNL000200----------		Women Doubles	OFFICIAL		
3465933	2695	TTEWSINGLES-----------8FNL000400----------		Women Singles	OFFICIAL		
3465892	2695	TTEWSINGLES-----------8FNL000500----------		Women Singles	OFFICIAL		
3465803	2695	TTEMSINGLES-----------8FNL000400----------		Men Singles	OFFICIAL		
3465418	2695	TTEWDOUBLES-----------SFNL000100----------		Women Doubles	OFFICIAL		
3465407	2695	TTEMDOUBLES-----------SFNL000100----------		Men Doubles	OFFICIAL		
3465390	2695	TTEWSINGLES-----------8FNL000700----------		Women Singles	OFFICIAL		
3465052	2695	TTEMSINGLES-----------8FNL000200----------		Men Singles	OFFICIAL		
3464761	2695	TTEMSINGLES-----------8FNL000100----------		Men Singles	OFFICIAL		
3464661	2695	TTEXDOUBLES-----------SFNL000200----------		Mixed Doubles	OFFICIAL		
3464560	2695	TTEXDOUBLES-----------SFNL000100----------		Mixed Doubles	OFFICIAL		
3464129	2695	TTEMSINGLES-----------R32-001300----------		Men Singles	OFFICIAL		
3463846	2695	TTEWSINGLES-----------R32-000600----------		Women Singles	OFFICIAL		
3463658	2695	TTEMSINGLES-----------R32-000800----------		Men Singles	OFFICIAL		
3463387	2695	TTEWSINGLES-----------R32-001200----------		Women Singles	OFFICIAL		
3463194	2695	TTEMSINGLES-----------R32-001200----------		Men Singles	OFFICIAL		
3462929	2695	TTEMDOUBLES-----------QFNL000400----------		Men Doubles	OFFICIAL		
3462915	2695	TTEWSINGLES-----------R32-001000----------		Women Singles	OFFICIAL		
3462827	2695	TTEWSINGLES-----------R32-001600----------		Women Singles	OFFICIAL		
3462450	2695	TTEMSINGLES-----------R32-000900----------		Men Singles	OFFICIAL		
3462387	2695	TTEMSINGLES-----------R32-000400----------		Men Singles	OFFICIAL		
3462305	2695	TTEWSINGLES-----------R32-001500----------		Women Singles	OFFICIAL		
3462152	2695	TTEMSINGLES-----------R32-000600----------		Men Singles	OFFICIAL		
3461698	2695	TTEWSINGLES-----------R32-000500----------		Women Singles	OFFICIAL		
3461686	2695	TTEWSINGLES-----------R32-001100----------		Women Singles	OFFICIAL		
3461605	2695	TTEMSINGLES-----------R32-000500----------		Men Singles	OFFICIAL		
3461091	2695	TTEWSINGLES-----------R32-000100----------		Women Singles	OFFICIAL		
3460882	2695	TTEWSINGLES-----------R32-000800----------		Women Singles	OFFICIAL		
3460880	2695	TTEMSINGLES-----------R32-001400----------		Men Singles	OFFICIAL		
3460779	2695	TTEMSINGLES-----------R32-000100----------		Men Singles	OFFICIAL		
3460382	2695	TTEMSINGLES-----------R32-000700----------		Men Singles	OFFICIAL		
3460297	2695	TTEMSINGLES-----------R32-000200----------		Men Singles	OFFICIAL		
3460196	2695	TTEWSINGLES-----------R32-001300----------		Women Singles	OFFICIAL		
3460005	2695	TTEXDOUBLES-----------QFNL000400----------		Mixed Doubles	OFFICIAL		
3459960	2695	TTEWDOUBLES-----------QFNL000100----------		Women Doubles	OFFICIAL		
3459540	2695	TTEWSINGLES-----------R32-000400----------		Women Singles	OFFICIAL		
3459533	2695	TTEMSINGLES-----------R32-001500----------		Men Singles	OFFICIAL		
3459061	2695	TTEXDOUBLES-----------QFNL000300----------		Mixed Doubles	OFFICIAL		
3458873	2695	TTEXDOUBLES-----------QFNL000100----------		Mixed Doubles	OFFICIAL		
3458741	2695	TTEMSINGLES-----------R32-001000----------		Men Singles	OFFICIAL		
3458495	2695	TTEWSINGLES-----------R32-001400----------		Women Singles	OFFICIAL		
3458361	2695	TTEWSINGLES-----------R32-000200----------		Women Singles	OFFICIAL		
3458267	2695	TTEMDOUBLES-----------QFNL000100----------		Men Doubles	OFFICIAL		
3458258	2695	TTEMSINGLES-----------R32-000300----------		Men Singles	OFFICIAL		
3457813	2695	TTEMSINGLES-----------R32-001100----------		Men Singles	OFFICIAL		
3457745	2695	TTEWSINGLES-----------R32-000300----------		Women Singles	OFFICIAL		
3457352	2695	TTEWSINGLES-----------R32-000700----------		Women Singles	OFFICIAL		
3457216	2695	TTEWSINGLES-----------R32-000900----------		Women Singles	OFFICIAL		
3457190	2695	TTEMDOUBLES-----------QFNL000300----------		Men Doubles	OFFICIAL		
3456814	2695	TTEWDOUBLES-----------QFNL000200----------		Women Doubles	OFFICIAL		
3456785	2695	TTEMSINGLES-----------R32-001600----------		Men Singles	OFFICIAL		
3456393	2695	TTEWDOUBLES-----------QFNL000400----------		Women Doubles	OFFICIAL		
3456311	2695	TTEXDOUBLES-----------QFNL000200----------		Mixed Doubles	OFFICIAL		
3456242	2695	TTEMDOUBLES-----------QFNL000200----------		Men Doubles	OFFICIAL		
3455945	2695	TTEWDOUBLES-----------QFNL000300----------		Women Doubles	OFFICIAL		
3455535	2695	TTEMSINGLES-----------R64-000200----------		Men Singles	OFFICIAL		
3455242	2695	TTEWSINGLES-----------R64-001000----------		Women Singles	OFFICIAL		
3455050	2695	TTEMSINGLES-----------R64-001000----------		Men Singles	OFFICIAL		
3454905	2695	TTEWSINGLES-----------R64-000600----------		Women Singles	OFFICIAL		
3454779	2695	TTEXDOUBLES-----------8FNL000800----------		Mixed Doubles	OFFICIAL		
3454638	2695	TTEMSINGLES-----------R64-000300----------		Men Singles	OFFICIAL		
3454473	2695	TTEMDOUBLES-----------8FNL000700----------		Men Doubles	OFFICIAL		
3454130	2695	TTEWSINGLES-----------R64-003100----------		Women Singles	OFFICIAL		
3453978	2695	TTEMDOUBLES-----------8FNL000200----------		Men Doubles	OFFICIAL		
3453973	2695	TTEMSINGLES-----------R64-002600----------		Men Singles	OFFICIAL		
3453588	2695	TTEMSINGLES-----------R64-000700----------		Men Singles	OFFICIAL		
3453446	2695	TTEWSINGLES-----------R64-000200----------		Women Singles	OFFICIAL		
3453167	2695	TTEWSINGLES-----------R64-001100----------		Women Singles	OFFICIAL		
3453022	2695	TTEWSINGLES-----------R64-002600----------		Women Singles	OFFICIAL		
3452994	2695	TTEMSINGLES-----------R64-001400----------		Men Singles	OFFICIAL		
3452854	2695	TTEWSINGLES-----------R64-001500----------		Women Singles	OFFICIAL		
3452516	2695	TTEWSINGLES-----------R64-000700----------		Women Singles	OFFICIAL		
3452222	2695	TTEMSINGLES-----------R64-001800----------		Men Singles	OFFICIAL		
3452092	2695	TTEWDOUBLES-----------8FNL000100----------		Women Doubles	OFFICIAL		
3452040	2695	TTEMSINGLES-----------R64-002700----------		Men Singles	OFFICIAL		
3451504	2695	TTEMSINGLES-----------R64-001100----------		Men Singles	OFFICIAL		
3451353	2695	TTEMSINGLES-----------R64-001500----------		Men Singles	OFFICIAL		
3451229	2695	TTEWDOUBLES-----------8FNL000200----------		Women Doubles	OFFICIAL		
3451038	2695	TTEWSINGLES-----------R64-002700----------		Women Singles	OFFICIAL		
